,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
,84.9,3566.42701695098,3569.35945980611,3509.77407390524,3386.60408596163,3536.81857349737,3490.39296597507,3578.59818979651,4380.97579997245,3449.84402377146,3448.36570756088,3392.82852694337,3220.49573307956,3692.29439458501,3753.9099373097,3488.35463235171,3589.33733842955,3603.3885269365,3689.90027884419,3641.84164975404,3547.85523904298,3584.08190524038,3586.48290997454,3837.60026763783,3391.4917286207,3159.67759866753,3332.36602306343,3305.54794530153,3245.91765393108,3194.98790368309,3661.94003754064,3589.92724751923,3569.97164932796,3514.17014378143,3416.10119551233,3256.67679609554,3201.15363051126,3215.75319959401,3247.7252146738,3264.30664452617,3704.56529327838,3708.53270887328,3687.39763918081,3541.30709712136,3592.21975936126,3248.86967691886,3242.0406941729,3256.56819193695,3247.86222117451,3211.68355569173,3614.27823284513,3625.15182254858,3654.5138697026,3564.38144267139,3570.21402581249,3243.09256825055,3263.55038982727,3320.84647286476,3236.7054172036,3194.29980849339,3629.11083630821,3759.45671213845,3623.60639768446,3512.53344413925,3527.65713490648,3493.74715736845,3328.21118840034,3630.05024520353,3179.21762278066,3146.14457609915,3614.40824797965,3769.65844364069,3779.4129952366,3670.91250751706,3632.95059721618,3240.50292698095,3219.34034682005,3247.53871603793,3268.21634454825,3105.95045868719,3591.72339212767,3555.43812323009,3666.61994139994,3531.71557385136,3598.61019871444
,85,3564.15029302055,3567.39870108078,3506.86554895711,3384.22584029017,3534.21811274792,3487.70897051543,3575.40510482535,4378.29236571067,3447.39618986635,3445.69337167568,3390.59906131367,3218.88027883712,3688.99738781078,3751.34504591182,3486.22326082741,3586.43648047996,3600.33361401859,3687.06911221556,3639.17822890925,3544.25906172915,3580.76205723476,3582.81349010502,3833.56574327877,3389.860512845,3158.36894915914,3330.75237397703,3304.19096786322,3243.5818591974,3192.49304692103,3658.08847607977,3586.80766182773,3566.43996814058,3511.24479826602,3413.08885910981,3254.69269053097,3199.05301242514,3213.60830436147,3245.5823931826,3262.7978578717,3700.11001520444,3703.94808541033,3683.23258952631,3538.66551837578,3588.34366459343,3246.93873064965,3239.99258454408,3255.44308294767,3246.39444583528,3210.08075210291,3611.29109418453,3622.38440259634,3651.09915791221,3561.62314745401,3567.04038003399,3241.55332554244,3261.89432988264,3319.23020836557,3235.48264012106,3193.09981052248,3625.84400293067,3756.28044812409,3620.07035213096,3510.03237222295,3524.00933559111,3491.51589048314,3326.10390510258,3627.6392693832,3177.23113086218,3145.32741686743,3611.27700951365,3765.97798746685,3775.11216162686,3667.06360421594,3628.75894853251,3238.34331028563,3217.79169753617,3246.35897274165,3266.5292810923,3104.66280445141,3589.22991321097,3552.26871831332,3663.24312404493,3528.306489589,3595.31560283585
,85.1,3562.00332388713,3565.56458786686,3504.00795871281,3382.15139720553,3531.39625011053,3485.39294638165,3572.40803555044,4375.60932582597,3444.7879280181,3442.7954743777,3388.36849359564,3217.41251971908,3685.64882072715,3748.56398133805,3483.87891450946,3583.70378987271,3597.27808828674,3684.23520488608,3636.5405235231,3540.85521178839,3577.93849355869,3579.07249280743,3829.18943202337,3388.26656208545,3156.94670208452,3329.2895717148,3303.20873685272,3241.66817325426,3190.16111152196,3654.81040855292,3583.546093905,3563.10005424835,3508.35830827499,3410.09589480321,3252.92097497447,3197.42021571158,3211.91077815753,3243.48626175368,3261.27747570382,3696.41066751855,3699.83863358163,3679.41870960621,3535.25426816043,3584.63737152112,3245.16916056408,3237.94856684698,3253.94205682023,3245.00119598688,3208.68134360857,3608.15302267716,3619.50130598048,3648.15914327102,3558.68396343914,3563.48178870591,3239.68708747329,3260.40539029614,3317.06186738195,3234.52526041369,3191.34034360238,3622.96719405352,3753.09675764975,3616.67933505707,3507.55332780029,3520.407811664,3489.02692520007,3323.91720776884,3625.48161900767,3175.60786867092,3143.77837398777,3608.15206468551,3761.85636822947,3770.70452079539,3663.40755445796,3625.03465867208,3236.01854148124,3216.3486350965,3245.16706654941,3264.84107784526,3103.24579357065,3586.79162943958,3549.35584615075,3659.85730758943,3524.29806321953,3592.19707004024
,85.2,3559.72904373022,3563.42175502866,3501.24596323513,3380.07525932491,3528.8912439048,3483.31976154036,3569.27201945048,4372.80580786671,3442.28944307046,3440.70921611005,3385.63947838751,3215.75903588829,3682.27908243926,3745.43424818928,3481.54548988007,3580.83167579485,3594.2755593927,3681.36175845463,3633.55526471936,3537.42964905658,3575.27150030879,3575.5764122519,3824.92972882407,3385.90337992012,3155.27883038367,3327.45812965189,3302.39936495059,3239.88848006728,3188.28332200068,3651.85924305963,3580.25864524876,3559.83311950286,3505.39760066823,3406.8558032457,3250.85059165605,3195.62957537054,3210.163780421,3241.28695163516,3259.75859820959,3692.88946329205,3695.74963185985,3675.43859244481,3532.15313142469,3580.86733747759,3243.51465353304,3236.17942225534,3252.56503155685,3243.42964928291,3207.24819516235,3605.00170523357,3616.83315267507,3645.29159434982,3555.62166874694,3560.1007858559,3237.50059703079,3258.55201019087,3314.79510384375,3233.50840487047,3189.28003556288,3620.11916850985,3750.13854709077,3613.25301565166,3504.71511232809,3517.09270350828,3486.65673047905,3322.02847694734,3623.79543937363,3174.04341670834,3141.91483136094,3605.21523935974,3758.1437111008,3766.27572120234,3660.10049470305,3621.5610162932,3233.99753568894,3215.00588390212,3243.8767690889,3262.93509485286,3101.93177819784,3584.41374069823,3546.88603331146,3656.50499039891,3521.0855327722,3588.48594096778
,85.3,3557.77698907805,3561.53433361718,3498.27150244207,3377.72206281064,3526.43928537282,3480.86169619769,3566.33788707476,4370.45172751049,3439.83456289365,3438.17500761417,3383.23796047269,3214.6659478005,3678.96711276752,3742.30920655057,3479.12577520258,3577.89803007073,3591.53531596036,3678.62393655084,3630.42803952744,3534.77312552811,3572.71220093642,3572.32367750453,3820.14423484957,3383.07962943185,3153.7154525473,3325.92411298337,3301.57890963605,3238.40471390273,3186.72087191553,3649.13404558352,3576.86389870155,3556.6413318566,3502.35639860391,3403.23180182853,3248.75277137517,3193.9314683642,3209.1816666341,3238.9166957214,3257.99622050762,3689.57853422015,3692.15478381504,3671.46474271138,3528.9373485055,3577.03420867338,3242.05251571563,3234.49644141944,3251.36671013516,3241.73658138357,3205.85277979882,3602.14005173526,3614.06764691438,3642.64533944342,3552.09928441369,3556.69974421108,3235.51848615761,3256.77693206117,3312.36794410923,3232.58986774664,3187.16708773118,3617.58282341076,3748.02824571166,3610.53061120871,3501.98777068547,3514.4773534226,3484.44102012678,3320.56236623852,3622.28162652818,3172.51413967428,3140.09429921378,3602.70419414741,3754.65702255924,3762.08974987627,3656.68925900637,3618.31173888598,3232.4238864494,3213.29924636936,3242.57491151457,3260.9780803559,3100.66246380155,3581.99108055058,3544.1927707641,3653.14841046581,3518.40396172426,3584.89511025338
,85.4,3555.85534239054,3559.3765856252,3495.7333337456,3375.57330346565,3523.90468566541,3478.47240932123,3563.71542043805,4367.99133109083,3437.37488273214,3435.81946353829,3381.00088979205,3213.64632432404,3675.77281366213,3739.2198079952,3476.74380990937,3574.74665011603,3588.95479567956,3675.95118260723,3627.16717211605,3532.67058392451,3570.47083166757,3569.12546965787,3815.30662107692,3380.67012687307,3151.85491213232,3324.38948028988,3300.2862456424,3237.03128403357,3185.46321650461,3646.35198425703,3573.76607742463,3553.70340589725,3499.27617973569,3399.82902225619,3247.14114005515,3192.33160622101,3208.08745382602,3236.96012627673,3255.96664258008,3686.44469880876,3688.39793370246,3667.76420834351,3525.8318484095,3573.33606739641,3240.45038922153,3233.03204353274,3249.79450625719,3240.3478001749,3204.56930904889,3599.5106283054,3611.09283364956,3639.9159639692,3548.46429323697,3553.36905725598,3233.70769000996,3254.68367989157,3310.42173288251,3231.32580608269,3185.08561230721,3615.37231839328,3746.17014689403,3607.83704661577,3499.15570141471,3512.06332035548,3481.82774681888,3319.42422196518,3621.47794972073,3171.05158524921,3138.10861782172,3600.12787891087,3751.39258910979,3758.02457770563,3653.73896077313,3615.16281477593,3231.0599127877,3211.51000872458,3241.34659277675,3259.28915009934,3099.38151352052,3579.34593364576,3541.73235951366,3650.12187342609,3515.87895867757,3581.69950574895
,85.5,3553.89117124748,3557.24838980832,3493.72039791733,3373.41990843118,3521.4679545953,3476.36443578852,3561.34956938169,4365.5699758969,3435.01463763524,3433.21478845877,3378.2849418231,3212.35710188836,3673.0212437092,3736.01485343042,3474.39240583331,3571.76038704841,3586.59933603009,3673.29527836797,3624.00833187014,3530.90240768468,3568.10707317694,3566.26854797637,3810.39180727909,3377.84223291797,3149.98647725111,3323.20035454238,3299.41839427605,3235.91130118548,3184.31600309258,3643.43227325824,3570.61315110982,3550.48218958513,3496.32851821526,3396.43478108081,3245.74936299473,3190.53574832389,3207.20522857463,3235.08040543467,3253.78734587085,3683.25836127812,3684.91977021557,3664.12636515212,3522.60023788973,3569.45401869482,3239.04070197829,3231.51879482465,3248.24026867852,3238.82926566824,3203.30850966915,3597.04478261489,3607.95926812252,3636.97055065728,3544.64274090214,3550.30714111559,3231.6708544837,3252.60050772336,3308.96822513632,3230.20955632403,3182.80333966405,3613.044663172,3744.45455795593,3605.25814337113,3496.04821272334,3509.99684508196,3479.59091141371,3318.39548827557,3620.54873017194,3169.74411076349,3136.24077896827,3597.4869710981,3748.01624021844,3754.03361394536,3650.72828889553,3612.44715006288,3229.96093504759,3209.85020585953,3239.7203337959,3257.43786731508,3098.17736774365,3576.82336981243,3539.35135096679,3646.99811919226,3513.58270014235,3578.6011938257
,85.6,3551.54745398271,3555.02391872002,3491.877244241,3371.15242355488,3519.01018942994,3474.23015503887,3559.2948983601,4363.44673167545,3433.0176876615,3431.18049432571,3375.41339199922,3210.99322405411,3670.51670248807,3733.17479118714,3472.10459521776,3568.89344634886,3584.39476237935,3670.65095702813,3620.91520247868,3528.86036955296,3565.3537420933,3563.53251924615,3805.73566098839,3375.208336627,3148.46921621407,3321.95863038909,3298.31819604858,3234.55737366441,3183.39111606343,3640.52729154932,3567.93544304261,3547.42506147365,3493.40709016836,3393.26136023926,3244.16825880067,3188.61584959597,3205.77096182292,3233.21804952034,3251.32411959891,3680.00053561265,3681.35961861157,3660.63201844679,3519.71398097881,3565.88053349434,3237.54165495424,3230.23687541039,3247.03138078257,3237.10782659762,3201.72013234951,3594.71721288502,3604.81988870919,3633.64555444253,3540.75124738267,3547.3114606065,3229.73540205435,3250.27654690017,3308.20655796694,3228.81260914383,3181.0073823289,3610.46671892406,3742.51025898373,3602.89110262532,3492.82716604648,3508.3382805835,3477.73834840416,3317.2956934676,3619.43390840584,3168.33413278303,3134.86505129449,3594.85707115081,3745.28338554068,3750.25559300849,3648.25962532449,3609.9548883824,3229.18214221293,3208.02900509052,3238.31907996497,3255.60229933571,3096.92062554977,3574.36069342343,3536.83991822265,3644.0078820652,3512.03238934409,3575.32829796771
,85.7,3549.43708566713,3553.12434340375,3490.08980909405,3368.95903670477,3515.9830948751,3471.79774739841,3557.36695318251,4361.83124104988,3430.67530432133,3428.61568970637,3373.07434015551,3209.77868038596,3667.96484793897,3730.74636216567,3469.59174094813,3566.35244692054,3582.41623224029,3668.11857286971,3617.98551615536,3526.91456494401,3562.46681652692,3560.94998429937,3801.13419889619,3373.03753592702,3147.57020532673,3320.97659199673,3296.92511524766,3233.08305578308,3182.37679780046,3637.70479923814,3565.23619232783,3544.57188709517,3490.77900726371,3390.55051529098,3242.91567590687,3187.00554128796,3204.21153862263,3231.70367726196,3248.63004664871,3676.82680257083,3678.06597973818,3657.22548397661,3516.74619970954,3562.43114697048,3236.45050989466,3229.06689678648,3245.81040256774,3235.23282373178,3200.26055078806,3592.65928171596,3601.59795081435,3630.35049909322,3537.09523522755,3544.6658823466,3228.09223597744,3248.39050717482,3307.65986109763,3227.06656878306,3179.27976814334,3608.09959993605,3740.39662112476,3600.74904428231,3490.04349250569,3506.39841817411,3475.96087404581,3315.91143660951,3617.80017023917,3167.23058358574,3133.40205187457,3592.40587588806,3742.42745142796,3746.59059646055,3645.58274422045,3607.4237501315,3228.05532782206,3206.10054460869,3237.33258603691,3254.12786294186,3095.51399603089,3571.48163064997,3534.27851424244,3641.03661667338,3510.14137212108,3572.52853459289
,85.8,3547.31835511151,3551.03876581208,3488.38866440841,3367.16101527997,3512.98024150563,3469.53414237497,3555.28289005518,4359.90674900749,3428.31090362272,3426.38900704099,3370.51772216896,3208.05947710245,3665.25959337642,3728.50354677805,3467.02638832606,3563.74685815856,3580.4703709896,3665.37329976918,3615.10325487419,3524.46628583895,3559.59891509518,3558.2234996085,3796.83776881454,3371.64902429475,3146.53724497663,3319.66084243944,3295.5399551119,3231.40115134048,3180.96403772102,3634.78357655031,3562.7725456835,3541.99530508263,3487.80508534464,3388.21096572687,3241.9218210888,3185.21333137265,3201.91456895519,3230.45386954949,3246.42862663201,3673.46069164132,3674.37762301054,3654.01559824968,3513.49197436139,3559.31352726209,3234.95883613071,3227.82861753817,3244.27244323278,3233.46517155947,3198.76899468067,3590.41789904835,3598.1894648573,3626.40358113233,3534.09440017269,3541.60720628647,3226.03437012692,3246.34099501313,3307.39445500471,3225.33048715893,3178.02695206296,3605.68839038807,3737.47297373808,3597.96195300845,3487.11532813738,3503.80192974028,3474.11985651254,3314.30857151786,3616.04872017887,3165.85005607989,3131.81457503675,3589.58677213068,3739.66889297585,3742.78532410225,3643.03842557665,3604.36860677585,3226.46433439409,3204.36032909294,3236.1542525722,3252.97679951877,3094.4233290933,3568.8650241703,3531.70136138738,3637.78367995367,3508.05638621199,3569.69312396042
,85.9,3545.16398429683,3549.08575664598,3486.31748596593,3365.49345335145,3510.30499581025,3467.27851874209,3553.09745136224,4357.97820029961,3426.12532088148,3424.03993509042,3368.15254279411,3206.46027173895,3662.21377234436,3726.39022996659,3464.76182320144,3561.29117658482,3578.11400932914,3663.0203271022,3612.40985890022,3521.5728752552,3556.54663093991,3555.39991859968,3792.66393655305,3369.90780704852,3145.50174998432,3318.3052405782,3294.25689748763,3229.63152639328,3179.47725605956,3631.98755256014,3559.92844216841,3538.88680346471,3485.23454227487,3386.04763134214,3240.46231660146,3183.50004573801,3199.43056109062,3228.9654676698,3244.26830502578,3670.12523236716,3671.14887362113,3650.80475945407,3509.86937992362,3556.30118773236,3233.45312822924,3226.43800297567,3243.25451530663,3231.52360612745,3197.14396699876,3587.76610387101,3595.02345540287,3622.8730993828,3531.29557866208,3538.74633125845,3224.15271748468,3244.64696773619,3306.82949780584,3223.35686680544,3176.81103700165,3603.0396582656,3734.28291080535,3595.38001260133,3484.15890126104,3501.3195816976,3472.46452968829,3312.21166603734,3613.90517796668,3164.26716141887,3130.52789524868,3587.12840441545,3737.0087403644,3738.8950019207,3639.92591854772,3601.10274020535,3224.98697552424,3202.58177098711,3234.90444711862,3251.43779225943,3093.42892079108,3566.42308941693,3529.09067704538,3634.14762821375,3506.02300198555,3566.71698126792
,86,3542.6435205565,3546.91384552908,3483.90187530745,3363.86150262937,3507.34361842747,3464.88399466074,3550.53913183828,4355.67726331033,3423.93539906762,3422.14284967444,3365.99274220038,3204.85410432677,3659.0858229273,3724.40081861525,3462.77941455286,3558.5630640432,3575.56672357068,3660.75026129959,3609.72475157284,3518.34709972025,3553.30070631997,3552.2512813562,3788.58882034893,3368.15275703448,3144.17070081033,3316.46948103137,3292.6256980224,3227.95114213099,3177.71335571667,3629.47365517597,3557.55418161163,3535.78502874675,3482.45518236879,3384.22424594609,3239.26549563145,3182.21085547228,3196.98523724727,3227.50798659077,3242.42428070445,3666.52836702768,3667.52782126406,3647.62318367457,3506.55205608235,3553.38383259451,3231.96146289817,3225.12508124487,3242.01985285955,3229.82267236465,3195.72229909664,3585.29916943714,3592.01244386512,3619.59435126072,3528.95132501299,3535.6776295031,3222.66574942402,3243.15466061948,3305.92055110173,3221.48403535409,3175.88047039019,3600.31295012843,3730.82037197111,3592.68961468693,3481.29589971013,3498.36604118079,3470.82119730229,3309.98265357069,3611.68624054783,3162.78508929939,3129.30675510774,3584.68879418354,3734.38679326439,3735.38827876531,3636.82165570147,3597.8167593115,3223.59466239997,3200.88299298619,3233.95787596991,3250.24716255602,3092.56843203061,3563.52571975513,3526.53770807758,3630.45782273426,3503.40277750039,3564.20863200562
,86.1,3540.72702611253,3545.09311587018,3481.55876533789,3362.15165277208,3504.65869879215,3462.57561741342,3547.49922441914,4353.24321135667,3421.91521794867,3420.16055094068,3363.98107237556,3203.05596939857,3655.73442671609,3722.14321424032,3460.99934688984,3555.84327931757,3572.93052248522,3658.50170139945,3607.16204787755,3515.6190911673,3550.4337214432,3548.98800004382,3785.04406693411,3366.08904590309,3142.54988584078,3314.67940715854,3291.11058262558,3226.10136675861,3175.77596253758,3626.91130191973,3555.06314564679,3532.844530488,3479.65582507599,3382.51071307581,3238.15803422509,3180.69757995463,3194.7243726004,3226.13982573211,3241.16211736879,3662.54448927065,3664.08441728192,3644.4189863211,3503.38662900284,3550.33288059058,3230.67469761103,3223.65015587403,3240.51703820028,3228.2363141717,3194.29115409661,3582.68022212983,3589.5212998857,3616.81180868329,3527.02809013487,3532.88228758907,3221.25184218469,3242.09915456555,3304.93109762473,3219.69417675628,3174.686473784,3597.86378156105,3727.53441614532,3589.78887027489,3478.35400792198,3495.48915302972,3468.95545886349,3307.9344556801,3609.61918152289,3161.20830183566,3127.92989375355,3582.34529187722,3731.39204590072,3731.65908056788,3633.65999026993,3594.37406147257,3222.05292864869,3199.34606047001,3232.80411610804,3248.91932792474,3091.71787459381,3560.73292366361,3524.2586011564,3626.86624116717,3500.56381423784,3561.53889918783
,86.2,3538.78223169164,3543.26981717791,3479.18260591907,3360.72413601442,3502.38122468405,3460.46547859345,3544.52247823641,4350.24992278149,3420.31887404365,3418.50587197601,3361.99420260683,3201.39193642253,3652.58706899004,3719.3909719943,3459.38548590252,3552.79549691628,3570.23235134056,3656.26955284229,3604.61783309096,3512.88904652045,3547.58631876955,3545.91088204472,3781.82370558024,3364.40923932177,3140.26252280004,3312.92410759962,3289.82002439787,3224.31052998362,3173.55376504695,3624.4489546075,3552.6720667602,3529.72116203819,3476.769743312,3380.83987913206,3236.80614645535,3179.12814616595,3192.71172096022,3224.48841803159,3240.29325441811,3658.83612984319,3660.25467517184,3641.31419713652,3500.26909921708,3547.64893129333,3228.98214818605,3221.84410093613,3238.8197021543,3226.89449076162,3192.6271809973,3579.98463611112,3587.05699575763,3614.14288875657,3525.30628300439,3529.76478893169,3219.75492499772,3240.81345477633,3304.28766616204,3218.12567978302,3173.62186933526,3595.24798949599,3723.99673921496,3586.73100587074,3475.4316447158,3492.795845616,3466.93213564424,3305.9583685975,3607.64105641028,3159.39664702475,3126.80595258011,3579.73692248636,3728.68231705889,3727.74965456688,3630.14832121598,3590.97241599428,3220.86396427861,3198.15035438847,3231.31607107451,3247.37971498421,3091.18647716965,3558.44066829162,3522.03845002924,3623.59644278461,3497.70808702256,3558.82137196309
,86.3,3536.57391267732,3541.43266414007,3476.81154043679,3358.87381209052,3500.27868331525,3458.23218401692,3541.77165200922,4347.25323314761,3418.94791477652,3417.12700458797,3360.18011936324,3200.0001101944,3649.86324128978,3716.44884332883,3457.97491625782,3550.12761433602,3567.46515584485,3654.05831417665,3602.43824190413,3510.48474982827,3544.70460061925,3543.19950486286,3778.72304473159,3362.24408695782,3138.18003135219,3311.31585949346,3288.46313095728,3222.35870916375,3171.51547055069,3622.13996171118,3550.4222355395,3526.30167295088,3474.57059589014,3378.99117897258,3235.35371453479,3177.7467962971,3191.22257949646,3222.53929864654,3239.1698364846,3655.1912641998,3656.38899299348,3637.69989318703,3497.53994442969,3544.70990810186,3227.7042152951,3220.26500600832,3237.38037718588,3225.61504359,3191.12447487663,3577.2500327105,3584.88381038289,3612.26451305485,3523.48598268499,3526.96514088085,3218.84718859525,3239.61963209468,3303.56155642142,3216.38416945496,3172.14500419316,3592.45174907586,3720.98458294105,3584.11041054602,3472.58904811771,3490.41419379507,3465.22461545084,3303.87015248892,3605.30162626087,3157.97385010297,3125.96151357871,3577.21670468439,3725.95979125153,3723.93469012405,3626.75480365061,3587.99797489307,3219.99401458554,3196.82786187697,3230.06808912105,3245.54029918945,3090.21862333573,3556.08829194618,3520.08524615439,3620.76646780524,3495.18767314017,3556.43959685463
,86.4,3534.41966791395,3539.58441758976,3474.68174920185,3356.62913049326,3497.93532523702,3456.12707881501,3538.90350032472,4344.449388337,3417.36138414102,3416.06190173714,3358.32922087583,3198.06357842034,3647.40644830891,3713.32365885678,3456.13427668802,3547.56487331316,3564.7295007455,3651.13783610929,3600.08719830106,3508.38895452201,3541.88850113262,3540.86971567757,3775.61025288877,3360.2013830586,3136.31199079739,3309.96357116836,3286.75502565824,3220.32955955503,3169.269478647,3619.69479805468,3548.46198206449,3523.60072935017,3472.02913800142,3376.91741057752,3234.3228248216,3176.51680340464,3190.08349392491,3220.6452937423,3238.05478846545,3651.26243510598,3652.03377442597,3634.26271703703,3495.13666704672,3541.87594900962,3226.44668040835,3218.76153748945,3235.54780447841,3224.26986429343,3189.66113865768,3574.73559587015,3582.62119614649,3609.92193753052,3521.82119290988,3524.19484422495,3217.7743096604,3238.39682575503,3302.92372117236,3214.75303319765,3170.52927017201,3589.93568131865,3717.47873539755,3580.95033372554,3469.79054367529,3487.82748738199,3463.64108971584,3302.01052292487,3602.87119455683,3156.62728693809,3124.773725523,3574.18127319783,3723.57213195307,3720.36202439533,3623.59518913219,3585.50923066264,3218.47584368934,3195.68566930206,3228.8222134031,3243.91486631749,3089.15401416607,3553.79155196687,3518.14823388604,3618.22401372327,3492.50267263218,3554.13394382816
,86.5,3532.7776704687,3537.81467531892,3472.58202915984,3354.54545376144,3495.98059981635,3454.38170632409,3536.5480757108,4342.33070021838,3415.37862370351,3414.89281869544,3356.4327726307,3196.06830211905,3644.69954663538,3710.22856614341,3453.90321753114,3545.08588932585,3562.33040964171,3648.21912822805,3597.74262649418,3506.07937070994,3539.45527203113,3538.87126361976,3772.65639810263,3358.48475605922,3134.8473396627,3309.14501429667,3285.21003812898,3218.14545526627,3167.4541118186,3617.01535323002,3546.41777105584,3521.09389055168,3469.7921617391,3374.45161282605,3233.17116647256,3175.01094852224,3188.82053908729,3218.50167313541,3236.56979523695,3647.80845721492,3648.08509882753,3630.66060809275,3492.53226825701,3538.95909595758,3224.74932168573,3217.21402057129,3234.02129533611,3222.75868872708,3188.01914281405,3571.82654233968,3580.34027689204,3607.60576198622,3519.73497976449,3521.51248681897,3216.78514855487,3237.33556822986,3302.47316293636,3212.77663723101,3168.75281397364,3587.80252141369,3714.11924598394,3578.08431500309,3467.00115151577,3485.71461873931,3461.95307920449,3300.44282580676,3600.65916372715,3155.06480333146,3123.4226373255,3570.96466298401,3721.56211937486,3716.50938374851,3620.58924273751,3582.87976913802,3216.83535488384,3194.41055600733,3227.35834020139,3241.98101521621,3087.91237797445,3552.046965681,3515.91432289841,3615.91880307665,3490.62846006072,3551.60390254806
,86.6,3530.71471549603,3535.75645796432,3470.6191456499,3352.536605179,3493.58023454172,3452.42986305885,3534.60497716696,4339.79008066748,3413.15733513409,3413.31384824873,3354.32044788633,3193.99063864163,3642.18782772028,3707.34390392658,3451.55244814844,3542.54925173285,3559.88572219068,3645.50662153549,3595.02863955708,3503.54280335556,3536.80565730824,3536.81411787509,3768.922065461,3357.15937296973,3133.65409963872,3308.2876905089,3283.72251609783,3216.32427386008,3165.76186485193,3613.99276384048,3544.20763496392,3518.35279562726,3467.6357647887,3371.68679428182,3232.14474481001,3173.93426353756,3187.53778676271,3216.30509026525,3234.84578461309,3644.85882773754,3643.87530614087,3626.73847689354,3490.09994286689,3536.01876181787,3223.11418532588,3215.61675274603,3232.52121663077,3221.29599472886,3186.84933133259,3569.29302186683,3577.56430312891,3605.0200221411,3517.39397559876,3519.00583226721,3215.93751367439,3236.08311788534,3301.58797883858,3210.91712005709,3166.84715822022,3585.42456364293,3710.74050433362,3575.62274934142,3464.25814557946,3483.05993160346,3460.33720855383,3298.65029087031,3598.26010667018,3153.47196733623,3122.17104063918,3567.44757084508,3719.66211025828,3712.94030861085,3617.182932606,3580.12062472303,3215.51204508054,3193.09457404279,3226.03868533973,3240.38737715912,3086.73499965904,3550.23469653781,3513.39298407787,3613.48606281688,3488.63242812936,3549.53764200325
,86.7,3528.61498739591,3533.77443779394,3468.59422831325,3349.99105144848,3490.99379184466,3450.33401118131,3532.68550541196,4337.3698287036,3410.42816815706,3411.52665621165,3352.06459208633,3191.92133148786,3639.51368563582,3704.70215979981,3449.29785712202,3540.25708097265,3557.49725899035,3642.6742402726,3592.17112547249,3501.14185229707,3534.05977614879,3534.51408521178,3764.53536054306,3355.27458439413,3132.89925772447,3307.49339467742,3282.18502986026,3214.46417505158,3164.50484531727,3610.85184985629,3542.00953933049,3515.75783663449,3465.88105766875,3368.47243815018,3231.03580561083,3172.71089587107,3186.00267621124,3214.10006538602,3232.84631545395,3641.47869209246,3640.29479759922,3622.827922957,3487.4999596025,3532.76821808722,3221.74974861289,3214.30965704924,3231.1426280393,3219.68816766195,3185.49442940234,3566.64066099688,3574.92503879436,3602.08364394548,3514.65974369529,3516.55486225545,3215.2159904289,3234.80384653646,3300.04452732133,3209.12486907202,3164.77008329457,3583.0376749683,3707.53995214431,3573.10124168572,3461.32010996628,3480.31213533809,3458.98464319497,3297.00967904145,3595.98085146371,3151.92269674416,3120.71230306121,3564.09871594462,3717.53607735854,3709.38752668815,3614.54987664264,3577.35516548639,3213.8801611181,3191.73079082328,3225.16951584936,3238.87517755857,3085.27058236545,3548.03446610463,3510.6172113622,3610.78677291169,3486.90923491427,3547.46562097598
,86.8,3526.84238813851,3531.79625242499,3466.71297923404,3347.75164813008,3488.14092305929,3448.3261231178,3530.89550906458,4335.0207414507,3407.29487140208,3409.20872300106,3349.64228630767,3189.86214069405,3636.62263570369,3702.23665617449,3446.86206922907,3537.45151152906,3555.0831963019,3639.96871081373,3589.09722725072,3498.53030907756,3531.10849926091,3532.37191228673,3760.35698126506,3353.5424151276,3131.80547823404,3306.6524124903,3280.81164308919,3212.93802654399,3163.26213777738,3607.67274416748,3539.48777247436,3513.47638259069,3464.04659268657,3365.36598859689,3229.85916607088,3171.46505453645,3184.180688035,3212.12802748267,3230.7928050188,3638.34160406477,3636.87850802198,3619.40433521059,3484.94271831552,3529.54831294058,3219.97386405921,3212.67204298976,3229.68214626761,3217.82239688907,3183.98928463753,3564.33644984116,3572.33374846384,3599.07176009259,3511.87314286931,3514.07676944583,3214.21073603021,3233.72400364304,3298.37559375812,3207.4541418175,3162.69517891529,3580.87171475057,3704.23545765968,3570.21664134046,3458.26081408219,3477.52134219494,3457.45554752841,3295.43488979112,3594.07924596214,3150.12336608659,3119.04606158834,3560.90037355478,3715.06534744213,3706.12402024157,3611.69720505334,3574.33074047012,3211.94190147728,3190.54793224244,3224.28742368254,3237.81947757755,3083.99555306053,3545.86750840571,3507.83103874046,3607.79642592235,3484.66516785813,3545.45946709197
