,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1
,84.7,3701.87221800971,3573.12917493904,3598.93538032352,3632.39332468798,3685.93839770083,3604.21847192114,3562.74923802915,3640.67129112199,3598.414830799,3623.8087898212,3723.84373846726,3370.53076402371,3702.34507613835,3765.76621508513,3908.59217295338,3658.92125919051,3673.01078850461,3751.46217169913,3695.65462098019,3613.46174939412,3581.41871363083,3718.46444182981,3775.74420457843,3494.09068287304,3642.56143172658,3698.27648737569,3637.55969889448,3702.43852248863,3812.28816175037,3719.4446261418,3522.92021720907,3576.48865291544,3732.87231807695,3494.64887602783,3625.82457380996,3470.27964173787,3548.37746943842,3640.85301690267,3763.80256266879,3832.88931326029,3964.87032530738,3860.03679819533,3810.14378283303,3855.15796646777,3642.0275022998,3775.56834845862,3651.44073012114,3572.48621163959,3581.06721966503,3685.15675026681,3523.95981965792,3516.18113238202,3630.79875069709,3688.77181227386,3415.96704943225,3294.62759762595,3328.82097321337,3276.69239820061,3230.70903464149,3273.06241424832,3353.32445297276,3402.99638042102,3276.39997153095,3529.47772615873,3411.67670840195,3422.81818570402,3474.98667572405,3724.02376448303,3373.44101692263,3356.03504409778,3450.86818369798,3336.43229209938,3307.26912931914,3418.97188671764,3343.29325972842,3387.36663277314,3358.7531356748,3373.13876049425,3366.46242200464,3364.23019131622,3346.05834706801,3359.41919544032,3420.20651567185,3367.67939984803,3595.00347564516
,84.8,3698.37167061767,3569.7078305382,3595.76788739336,3629.21147825873,3682.98784330997,3600.72657752624,3559.58601357958,3637.72605754579,3595.22739063889,3620.26691736739,3719.48723522054,3368.41332294454,3698.78558655364,3762.33790951795,3904.94222723629,3655.59277538894,3669.45770340251,3748.25843342847,3692.71346207632,3610.41720858946,3577.5778155454,3715.14359218974,3771.54313182106,3491.01497333823,3639.39905056691,3695.01822529509,3634.1118827911,3698.98731531075,3807.86566448852,3715.93767096969,3520.27715970551,3573.33745599835,3729.42945126466,3492.4195895746,3623.29515494321,3467.75341941214,3545.08385816501,3637.66644564506,3759.63677313709,3827.37524682528,3959.70548900053,3854.68624677717,3805.97094663226,3850.5266030125,3638.12645462678,3770.88099781844,3647.68585831321,3568.60431177879,3577.55174906399,3682.06161376562,3521.28250173504,3512.9649126023,3627.58705273986,3685.70710126407,3413.91675863279,3292.6007437796,3327.17261010662,3275.15234553723,3228.50525994384,3271.08778780297,3351.52719298592,3401.33466018239,3274.54143911568,3527.2656522363,3409.6490049326,3420.04029338664,3472.65068874101,3722.120245396,3372.17045920829,3353.55593687937,3448.71676076407,3334.21661906172,3305.02042157906,3416.56614560195,3341.44456196366,3384.95098158861,3356.60782250837,3370.9949728524,3364.86327760875,3362.18427255585,3344.45031823037,3357.71859227945,3418.67720113089,3365.20024484444,3592.43683272746
,84.9,3695.38215149011,3566.44055323994,3592.20036066641,3625.8908629684,3680.06671923975,3597.50438556738,3556.26086864795,3635.07520493877,3592.40057157238,3616.70873767005,3715.74796384824,3366.18498306361,3695.82648330929,3759.16778295424,3901.04203163252,3652.48352356136,3665.96406278704,3744.77659252558,3689.84808894989,3607.5461527806,3574.09130855582,3711.50741303211,3767.612317138,3488.14641445198,3636.5063985364,3691.20011324195,3630.29347527078,3695.62028564796,3803.54833659148,3712.46857288355,3517.59785328987,3570.47705563994,3725.89982874676,3490.09675561556,3620.17746268771,3465.26354563055,3542.20617295042,3634.08303217901,3755.95203877722,3822.21352974021,3954.9602205161,3850.31935796355,3802.1892746292,3845.63664344326,3634.50197856272,3767.06902706452,3644.26429113321,3564.69619367715,3574.33752884755,3678.65632832846,3518.78134398447,3509.86175161177,3624.94946348501,3682.61453042175,3411.69248668228,3290.44985114607,3325.29820344268,3273.78843673522,3226.70264979861,3269.54162076354,3349.51179008298,3399.68822707154,3272.73866713075,3525.52200721592,3407.45000257289,3417.814923267,3470.88040331715,3720.01282647481,3370.12027081302,3351.28713592721,3446.62003008332,3332.4656356561,3302.63297854755,3414.1951568491,3339.67475044511,3382.8198023468,3354.56553327802,3369.31122397706,3363.27574176512,3360.23039610846,3342.82870483107,3356.10843850369,3417.33717373084,3362.88564809412,3589.52848224203
,85,3692.03578789216,3562.89685228669,3588.55985708902,3622.43269591385,3677.15097967956,3594.88111422267,3553.27760823821,3632.16155820242,3589.61645951444,3613.56704457213,3712.12288110219,3363.65871952751,3692.87964814839,3756.24589194531,3897.06469582615,3649.49844750683,3662.79074874527,3741.53831747623,3686.78409690757,3604.94387528099,3571.22840881384,3707.85297765454,3763.70848232401,3485.3857509918,3633.57286559849,3687.51932664577,3626.92891814979,3692.4978658134,3799.39091791136,3709.28922468266,3514.72831453046,3567.98588023867,3722.62112052789,3487.50274208938,3616.47629600357,3462.47095446858,3539.23973725844,3630.68420387609,3752.24590007554,3817.04200469323,3950.41962426099,3845.85058556626,3798.5044896265,3840.89609185839,3630.7867174873,3763.21354822623,3640.86329781426,3561.03106850687,3570.72754758759,3675.57023261055,3516.06732968434,3507.085701491,3622.49542660013,3679.45841488957,3409.75168615333,3288.55929593781,3323.08635400852,3272.32321525261,3224.77758735541,3267.99447025988,3347.2830452109,3398.09339172982,3271.06743976142,3523.84682634733,3405.2926177867,3415.93036391704,3469.41521210794,3718.01431157305,3367.75055189584,3348.96005831758,3444.22690233146,3330.43818830655,3300.67567582723,3411.54985151488,3337.63529025655,3380.59515247539,3352.93977675711,3367.88989157311,3361.71517003338,3358.51315151821,3341.06582472711,3354.45527697959,3415.68076378004,3360.60061650457,3586.48988305559
,85.1,3688.71189611857,3559.53966032061,3584.9392436862,3619.117988878,3674.30402757003,3591.96388528271,3550.57708714452,3629.17737093157,3587.23910979549,3610.72279042566,3708.58024534222,3361.31583331129,3690.31805155826,3753.31396132078,3893.23600539394,3646.58213966323,3659.64838659792,3738.72734315483,3683.98858003094,3602.15642477591,3568.53579646431,3704.69420220224,3760.01111507604,3482.35787891282,3630.65924118595,3684.18333943213,3623.69200023885,3689.58934286991,3795.03941706155,3706.21701696687,3511.54266626285,3565.59026292429,3719.25241340588,3484.54433544589,3612.6725470606,3459.87168213985,3536.22273415177,3627.38724513846,3748.8445726487,3812.20214218127,3945.92256565308,3841.68029732181,3794.68922645595,3836.51607378382,3627.11810753711,3759.49101846039,3637.62150398274,3557.6744592557,3567.65682832207,3672.70586924271,3513.39105719119,3504.08872022744,3619.769990752,3676.85736819899,3407.7234419313,3286.468399375,3321.26500512104,3270.6891138508,3222.60271470763,3266.46139671713,3345.08520329802,3396.43853181751,3269.03911487698,3521.77989862045,3403.6545502569,3414.29542020161,3467.95991734803,3716.20283123646,3365.37022992252,3346.85840171271,3442.27054747652,3328.22142304088,3298.78818778959,3409.20048767518,3335.75556541337,3378.73267417146,3351.24243996204,3366.41272689192,3359.95049471835,3357.10179744678,3339.15772196416,3352.82467478207,3413.8854046312,3358.71293118166,3583.50479518854
,85.2,3685.19146673124,3555.8939410744,3581.7371874586,3615.96892847625,3671.26840579107,3589.31534968314,3548.08007987314,3626.59124263907,3584.63945094018,3607.88129096575,3705.61806938528,3359.35151018604,3687.55151505697,3750.39581235464,3889.36848242464,3643.54706755495,3656.39409854064,3735.97584666487,3681.59843791438,3599.14459152466,3565.7738429316,3701.31627548841,3756.75173393647,3479.24069974425,3627.88971479291,3680.92365948102,3620.5203373626,3686.58892654389,3790.71062973456,3703.53185176941,3508.69459319257,3563.46079245288,3716.06936227312,3481.30160078731,3609.32943920579,3457.31083568207,3533.39775325371,3624.06772286318,3745.31031117433,3807.26300476248,3941.33315179801,3837.52272670514,3790.71685792879,3832.03577394863,3623.84120277413,3755.84583300365,3634.39137264488,3554.19754244526,3564.74068936057,3670.16595897965,3510.38941898592,3501.61286253025,3617.28694054377,3674.07244050535,3405.67264138114,3284.54893163476,3319.38115264501,3268.78277929674,3220.86006281236,3265.13442771066,3342.92581732632,3394.53293600647,3266.7800366159,3519.41444804204,3402.08749916592,3412.56060457205,3466.54884817803,3714.28938777082,3362.94582036046,3344.97706953045,3439.93317091955,3326.24916218838,3296.73778699296,3406.870602653,3334.01518251753,3377.22199286333,3349.48156773754,3364.80529130195,3358.18691516829,3355.17581089173,3337.69022106748,3351.72617236726,3412.2698949507,3356.80321688244,3580.62389808777
,85.3,3681.69260270244,3553.31436094852,3578.94725077647,3613.28828938358,3668.32785654587,3586.90181528446,3546.01781233415,3623.90890058094,3581.91365234271,3605.19428288439,3702.82989402058,3357.90705949239,3684.67244498766,3747.40410530924,3885.40110156516,3640.71749892753,3653.28542668205,3733.66336352851,3678.95852560042,3595.89829063854,3563.49816529261,3698.22902316757,3753.58903800045,3476.52569311693,3624.74113252112,3677.60936048716,3617.25352770702,3684.04373287542,3786.57314227533,3700.99127322441,3505.50157072805,3561.10415847272,3713.11972470735,3477.67399462871,3605.80500467014,3454.92454346173,3530.59225779597,3620.85126471808,3741.66351036392,3802.63823650674,3936.49664359915,3833.62697316363,3787.34068947875,3827.43822728199,3620.45289928059,3752.63642580128,3631.11028250303,3550.84207089045,3561.8723973005,3667.42046520145,3507.59705375022,3499.01717340135,3615.01735334687,3671.51200982119,3403.56867973322,3282.91541564079,3317.41685337654,3266.74609757796,3219.25145443766,3263.98512095671,3341.16016789592,3392.50641343983,3264.90470797898,3517.09735408917,3400.5161983409,3410.92510192301,3465.1735108162,3712.27344321973,3360.71117899386,3343.30971703253,3437.50536512876,3324.42935166408,3295.20097815624,3404.53335648849,3332.10394070576,3375.51147978577,3347.7075356591,3363.1957071215,3356.44961174527,3353.18351427397,3335.97195065919,3350.69813226915,3410.9119589408,3354.971268636,3577.78087120088
,85.4,3677.87771607834,3550.73679735926,3576.29809379536,3611.18269715303,3665.44030781371,3584.5523451181,3544.14159225429,3621.35106853578,3578.83818531565,3602.53242208098,3700.26767511647,3356.59760202845,3681.40060718265,3744.13732994482,3881.92726704919,3637.91515142881,3650.0672935162,3731.15048678488,3676.29377309732,3592.9111188655,3561.10879359021,3695.34719169972,3750.27272898151,3473.8442685497,3621.57302453627,3674.94369269516,3614.16377535189,3681.70080484823,3782.58010159866,3698.47740430738,3502.49563037771,3558.64960113578,3710.14529896995,3474.32281453326,3603.23256064825,3452.54177688822,3527.72353057893,3617.78869652745,3738.17167338528,3798.23362918506,3931.42558447458,3829.20175377801,3783.85561548229,3823.1428504186,3616.76748198265,3748.74240746444,3627.80072443564,3547.91493972545,3559.08449027435,3665.15536274858,3504.72886422933,3496.53654857028,3612.52210677969,3669.07869444171,3401.62076237403,3281.06941194125,3315.54183163324,3264.68617993158,3217.39821894474,3262.43932871948,3339.55420199168,3390.51079895738,3262.84477713615,3514.61925179464,3399.15447410737,3408.90836435667,3463.28865619645,3710.2731255012,3358.72141044388,3341.45982638029,3435.2494231339,3322.18628766973,3294.09250513861,3402.29900057244,3330.01643117212,3373.63312658739,3345.93603890498,3361.39048114325,3354.49976476117,3351.45026846735,3334.62103466903,3349.75988062224,3409.10126659607,3353.04829099475,3575.36359290711
,85.5,3674.32503303982,3548.27164759744,3573.89280882307,3609.22574468,3662.76187143127,3582.37573569326,3541.98294187406,3619.05236477311,3576.04753053126,3599.75530548498,3697.62599893854,3355.48783314309,3678.41199162012,3740.99714306715,3878.4606750135,3634.98497619489,3646.68655713552,3728.52343338172,3673.62835331728,3589.52170628237,3558.37444672387,3692.58667587092,3747.10611078656,3470.93776496056,3618.71446509446,3672.11339156044,3610.70482205754,3679.18268918924,3778.62851423268,3696.07595090288,3499.76668101751,3556.4167685425,3707.06929378632,3471.06510563985,3600.99335164349,3450.74715963077,3524.97825006177,3614.479519332,3734.7575303974,3794.05127087066,3926.36808931824,3825.32472695466,3780.01448559983,3818.92467939945,3612.93210288552,3744.86930258056,3624.66770206867,3545.15065199688,3556.65556342731,3662.40075999644,3501.98260631424,3494.17673036231,3609.94212805742,3666.8230025383,3399.66012277656,3278.98988633006,3313.83492359854,3262.82273885582,3215.5675012897,3260.981270993,3337.99911873812,3388.54716717438,3260.52976890085,3511.86292386668,3397.77638813829,3407.03028365652,3461.1476107272,3708.13393826072,3356.98333132197,3339.33175367761,3433.64317156331,3320.27118420906,3293.19893087997,3400.42782481951,3328.01665553964,3372.13109501532,3343.80372124282,3359.37015587785,3352.33478101676,3349.66645950522,3333.36723413388,3348.56078294868,3407.36458074985,3351.70822306603,3573.17435439263
,85.6,3670.64779682044,3545.65089149074,3571.86287420097,3607.166826628,3660.13336792703,3580.53348379467,3539.68767546071,3616.55075845018,3572.94730540849,3596.84153503073,3695.25300246764,3354.09680381712,3675.08430740799,3738.03993416406,3874.76442805154,3631.93917140896,3643.36210672938,3726.06568303962,3670.95880409613,3586.34153024103,3555.53283728209,3689.6316487623,3744.53727560162,3468.25523512043,3615.93736586305,3669.09225417318,3607.26378661781,3676.40801968998,3774.6254612303,3693.33754904545,3497.38105180605,3554.42896624837,3704.11949585374,3468.23952311729,3598.90401072091,3448.69126377675,3522.05057242697,3611.27029748104,3731.00120095232,3789.68023972981,3921.69967400965,3821.28428025906,3776.51093741281,3814.47995659942,3609.20978304688,3740.9956783306,3621.59305308059,3542.18027219736,3553.89284510985,3659.83017281383,3499.21220447144,3492.01304825332,3607.47157649742,3664.40432663243,3397.5702592835,3277.06223998798,3311.81264098749,3261.32787294748,3214.02228451646,3259.45539036506,3336.50559689707,3386.43843887503,3258.5502509084,3509.58815777227,3395.73120022041,3405.29466921902,3459.09539985124,3705.62203513053,3355.27420605699,3337.80565317382,3431.61585608489,3318.31775105365,3292.3400621459,3398.81053015425,3326.03691655993,3370.28363680341,3341.77075485933,3357.66839714531,3350.45373773017,3347.77646424101,3331.93996982719,3347.56040031808,3405.6379546083,3349.99806729416,3570.72439666447
,85.7,3667.07358960439,3543.5100652409,3569.74354174111,3605.07425865506,3657.60896248963,3578.48620471649,3537.47598792404,3613.68323268175,3569.6004663534,3594.03550829822,3692.66707770588,3352.37979964188,3671.97635992201,3735.08007926916,3870.952540276,3629.31184183554,3640.43822247846,3723.18524835198,3667.94806111217,3583.40157572514,3553.01717031263,3686.90263157673,3741.84385172703,3466.09158394454,3613.32375239171,3666.23774729157,3604.03828181891,3673.81261402234,3770.7102101279,3690.37513915545,3494.81880520877,3551.88385721432,3700.88637462325,3465.6988380384,3596.81305275755,3446.78151605199,3518.74223311269,3608.40018850432,3727.38207087231,3785.48060060517,3917.20572370642,3817.4015175593,3773.34751882951,3810.19923908733,3605.14053211308,3737.25193135458,3618.40748473525,3539.42436448265,3551.39038308727,3657.04346713171,3496.54695609187,3489.36407331289,3604.84699402715,3662.29736014489,3395.66333376785,3274.79971424096,3309.86394069271,3259.98174692932,3212.03435215548,3257.52734240062,3335.17136585864,3384.88801230272,3256.81674591382,3507.50632226757,3393.56090179331,3403.65213621677,3457.17301338518,3703.28627100396,3353.69914797071,3336.33739768022,3429.93125898775,3316.207642636,3291.52950944847,3397.39510837603,3324.45671113239,3368.29790811899,3340.15573131527,3355.9792443685,3348.46280356759,3346.49209037161,3330.19672768152,3346.0400633503,3403.95602070937,3348.70057681829,3568.27074498205
,85.8,3663.25013655478,3540.53706533215,3567.38187131452,3602.48064488816,3655.09038255156,3576.34477501251,3535.17074437236,3610.94865622222,3566.49224723508,3591.39671484536,3690.32924944601,3350.18435478053,3668.69176831478,3731.83467794482,3867.30043054058,3626.36807046761,3637.70671018274,3719.9320208678,3665.66914906467,3580.58302204209,3550.17610757084,3683.87656619835,3739.12100432552,3463.74759639767,3611.21690223463,3663.57240438877,3601.27115481826,3670.83814029467,3766.99791652362,3687.11829511852,3492.39855180611,3549.28775809406,3697.19795033452,3463.64235264337,3594.76777917775,3444.79023357383,3515.17521330533,3605.26773110788,3723.86334385382,3781.3230142122,3912.69598514478,3813.41203107257,3769.31875956266,3806.25601807385,3601.20843791625,3733.29789289835,3615.22186769007,3536.71519768323,3548.36797444132,3654.29142679957,3493.66873455996,3486.63145092361,3602.1508718982,3660.01420092588,3393.64500598546,3272.51142696704,3307.82372565006,3258.89319036533,3210.09581861631,3255.7448956758,3333.74824720927,3383.54049878327,3254.85715061397,3505.44022241913,3391.49733857787,3401.79882061814,3454.9945456243,3701.24486585117,3351.99841310566,3334.59623333892,3428.61357902693,3313.98972167409,3290.51394194883,3396.22202718709,3323.20607189074,3366.47357941767,3338.432374936,3354.18443927629,3346.28314829286,3345.35597557784,3328.7163325492,3344.0622990941,3402.40918286219,3347.51820781782,3565.7724007259
,85.9,3659.64387291085,3537.52525953836,3565.2216373978,3599.38192027981,3652.4499415876,3574.33278173988,3532.72050669457,3608.11434585141,3563.44567727512,3589.00200595927,3687.91583090691,3348.04319693069,3665.66120390152,3728.61252872879,3863.27310552734,3623.39553393633,3634.79025842924,3717.12683766032,3663.8261795265,3577.52849741549,3546.95772602643,3681.44621047842,3736.86561017185,3461.4978075015,3609.01867091547,3660.78308938675,3598.54038415773,3667.79757939337,3763.57386498667,3683.7396193584,3489.77703951017,3546.55876106173,3693.8482232259,3461.3830947774,3592.48811592139,3442.47894876176,3511.50371149535,3602.27368017441,3720.14443929466,3776.94262023113,3908.68260996805,3809.66655830488,3765.14393933673,3802.58052665291,3597.77428231879,3729.83346174103,3612.04899037762,3533.32587044099,3545.27575016887,3651.19147443867,3490.85056660251,3483.94519404683,3599.54322208138,3657.83424036049,3391.96319014717,3270.88668026921,3306.05646277018,3257.6070909913,3207.95610398297,3254.46037599314,3332.34629010588,3381.93597342977,3252.99014181294,3503.15452462355,3389.36559798879,3400.11330020127,3453.54270367428,3699.30978193584,3350.46970241157,3332.95614257037,3427.14298734364,3312.03631943076,3289.50478114809,3395.00702906209,3322.06126387169,3364.71772483173,3336.81636084694,3352.45593174372,3344.22821211066,3343.95662158942,3326.85067698228,3342.07780708429,3400.93765018897,3346.51102578552,3563.39405708231
,86,3655.92833361187,3534.89780327171,3562.84004487053,3596.36945294365,3649.70331045523,3571.95015335216,3530.47846343517,3605.28373910383,3560.19149211047,3586.33033250366,3685.9172050944,3346.09546953644,3662.67169424001,3725.1139419471,3859.36882851953,3620.38569912343,3631.87284370461,3714.43099012191,3662.28505793834,3574.82512532015,3543.74199972102,3679.02587445079,3734.65391791299,3459.22227666707,3606.65386055398,3658.10471245482,3596.57823158849,3664.87794544804,3759.93693077295,3680.20328313153,3487.22806442111,3543.46336385573,3690.6141947512,3459.11392590027,3589.98346638353,3439.53789192484,3507.7129443593,3599.44314407017,3716.52121968783,3772.45239007712,3904.58248984043,3805.5174304009,3761.08430868571,3799.17528562492,3594.78704022045,3726.44737461822,3608.67429466297,3530.08013464326,3542.27453072512,3648.33806866986,3487.99982548797,3480.99981689765,3597.03393480502,3655.48238425427,3390.36026015786,3269.42493492103,3304.53317686159,3256.12331755495,3205.88953905901,3253.21054296306,3331.36386998989,3380.21264223493,3251.52792569126,3500.76953606254,3387.22328551047,3398.40833788886,3452.20711827649,3697.45043549737,3348.71339605348,3331.13784727974,3425.20134329554,3309.86268345578,3288.32638627673,3393.59491314298,3320.82864997131,3362.89508030121,3335.86545299354,3350.91827287345,3342.67007905667,3342.28971575401,3324.62125442579,3340.44665333007,3399.76112898929,3345.09328476737,3561.05573048199
,86.1,3652.19593266793,3532.38020195985,3560.07835812433,3593.13505732069,3646.93140357847,3569.82932590184,3528.22685173987,3602.78797208489,3557.31100871152,3583.76376152948,3683.68559302975,3344.3611198815,3659.64425384523,3721.59898396457,3855.61007912351,3617.49510293169,3629.2029637559,3711.18360497251,3660.6355619454,3572.09281133503,3540.6161217207,3676.41413593845,3731.48590000154,3457.0739411216,3604.20700586676,3655.64550773765,3594.49192548082,3662.13120913102,3756.49759506018,3677.2704399933,3484.67275538537,3539.88426598768,3687.39222150892,3456.62499009092,3587.35469111289,3436.95376840484,3504.23228358683,3596.39013186078,3712.99782141727,3768.11296935351,3900.31462232776,3801.50070289466,3756.89156842983,3795.87144656573,3591.84657247667,3723.11380908247,3605.3110810061,3527.09201626174,3539.52249030787,3645.30112849502,3485.27416521323,3478.00919119392,3594.60705073235,3653.05534845568,3389.04896508495,3267.90168588056,3302.96615515651,3254.07804211623,3203.94433695453,3252.22299267649,3330.17213924907,3378.47242687361,3249.76542989206,3498.36347258971,3385.43998675354,3396.69284481883,3450.6160124025,3695.76611896745,3346.72573655388,3328.94203904283,3423.47515363567,3308.01121511123,3286.72318947856,3391.99662786749,3319.43399594191,3361.11709385262,3334.89082894343,3349.30912863954,3341.25907656682,3340.56857634183,3322.45486518338,3338.09941813845,3398.49828045386,3344.03563427357,3559.18417063023
,86.2,3648.53071665986,3529.6222858142,3557.11783447335,3589.87062098517,3644.21824997349,3567.76828775369,3525.6839015681,3600.42614648744,3554.73063742616,3581.13714581427,3681.47488722626,3342.63666283039,3656.33699376958,3718.16589624376,3851.91111647435,3614.28524847046,3626.2964637125,3708.80722551497,3658.74204630615,3569.34621935794,3537.21153574403,3673.93901602461,3728.5864193855,3454.51069992661,3601.4288539288,3652.80244287347,3591.90034000145,3659.13357359582,3752.95087983282,3674.39271303624,3482.35703222383,3536.8334160068,3684.38249807902,3453.90303022493,3584.50663194902,3434.23600843065,3501.03224815852,3592.94638465039,3709.55897864771,3763.98631501342,3896.04933401046,3797.53330594303,3752.2634170769,3792.64213365374,3589.04264701741,3719.41001079999,3602.14173240411,3524.00390384173,3536.7724609487,3642.1836900247,3482.78021650701,3475.43904504469,3591.99762961328,3650.53143938217,3387.31598708957,3266.77943867039,3301.51313988556,3251.86130460363,3202.31136666301,3251.53868745316,3328.86674434887,3376.42666670884,3247.90140953186,3495.91052427406,3383.7128399511,3394.8805273481,3448.92228377192,3693.90872797764,3344.58123251336,3326.65619435084,3421.49602740174,3306.35941605148,3285.25342819215,3390.4733952574,3317.55035909952,3359.32426768264,3333.7136864389,3347.95323148992,3339.95681467974,3338.45093452471,3320.53389325484,3335.8782310957,3396.9603229308,3342.73868165467,3557.15057594378
,86.3,3645.27867760528,3527.17234879,3554.37486967637,3586.96834428318,3641.48081373195,3565.71349770403,3522.98735746517,3598.06957589088,3552.13234425818,3578.28752354233,3678.87931932239,3340.97156240226,3653.36245574521,3715.24168911581,3848.17739756526,3611.29714871518,3623.2553306064,3706.59640728752,3656.03935283447,3566.6726462449,3534.02974994498,3671.99958074086,3725.71844379115,3452.2980478178,3598.77940269114,3650.00877851913,3589.0447583333,3656.1148695841,3748.85370040314,3671.89344251692,3480.12323490621,3533.94439049353,3681.77381671878,3451.11001539874,3581.46190631909,3431.50137422102,3498.26848745512,3590.00567838603,3705.82151229016,3759.99313002867,3891.97585746926,3793.78823025394,3748.35438072818,3789.14726965964,3586.14353119798,3715.93008292323,3599.24309639036,3520.75281011412,3534.56172223474,3639.30491826003,3480.59848581167,3472.95459380871,3589.25669738055,3648.058504749,3385.739088469,3265.34330965963,3300.00748231988,3249.51045303568,3200.71621374281,3250.36593239387,3327.2526912043,3374.16477642881,3246.05364091229,3493.47856382385,3381.83944505489,3393.20583414552,3447.49035168451,3691.78105344068,3342.50503643178,3324.72411921245,3419.36334300123,3305.03721485995,3283.39405121643,3388.88701650739,3315.60936084401,3357.55611636625,3332.61167041952,3346.62822323701,3338.72280218804,3336.25860030556,3318.48248405792,3333.80051324795,3395.36232868613,3341.29449347187,3555.1458027934
,86.4,3642.23750837835,3524.61628823952,3551.46744694716,3584.1575960664,3638.91005170436,3563.45526075237,3520.42488711122,3595.61203940351,3549.7169940372,3575.3931761298,3676.01092578444,3339.07618695983,3650.07302213762,3712.37693018207,3844.4531516891,3608.24280169638,3620.40401352392,3703.98659942998,3652.79626852194,3564.33978275234,3531.64654169156,3669.21963402131,3722.0188775827,3449.46087883713,3596.37493980317,3646.91290079913,3586.28386389877,3653.16399741396,3744.38806828707,3669.42046338222,3478.1759797095,3531.09591577602,3678.99954636155,3448.2817611481,3577.99092010855,3429.03169667932,3495.76393852206,3587.11337311891,3701.84596233223,3756.20714858117,3887.68903258728,3790.26666131023,3744.83864563927,3785.32123394545,3583.12826012244,3712.56473083647,3596.45855741729,3517.76517996108,3532.36675796902,3636.68850187287,3478.10086552809,3470.2083670644,3586.57571491024,3645.3668776011,3383.74745706268,3263.58440864897,3298.17430730787,3247.35411813029,3199.53688153093,3249.08703658957,3325.5193280743,3372.0580172396,3244.29475894078,3491.35571598745,3379.90983240144,3391.30251648137,3445.13531475797,3689.5966253971,3340.11709725821,3323.06119645336,3417.45517888945,3303.82335598612,3281.35702957676,3387.6297597457,3313.68619618778,3355.80952680844,3331.36983000429,3345.44520086986,3337.75747389844,3334.14776000858,3316.34225062279,3331.51041972234,3393.83056248719,3339.70205443804,3553.00801495714
,86.5,3639.37918379167,3521.42874449733,3548.90328500871,3581.40299947051,3636.28877920021,3561.06293393422,3517.78399672247,3593.23589740932,3547.504512396,3573.02811530036,3672.58470769107,3336.98681380346,3646.53274655229,3709.70024496456,3840.74883038427,3605.26723148052,3617.58153119722,3701.22694146689,3649.39485467643,3561.98111669534,3529.4756352281,3666.79812215706,3718.84438428425,3446.68617877065,3594.27789764969,3643.8348703092,3582.89105184464,3650.22888518568,3740.21571130192,3667.07410326195,3475.80391616712,3528.26788833011,3676.16631867342,3445.58324941873,3574.8153315279,3426.71550775327,3493.35969736679,3584.0249100897,3697.79731368111,3752.62351282287,3883.43899515558,3786.56520047395,3741.47375171429,3781.3216563733,3579.91892722675,3709.29086429047,3593.93573526929,3514.37318699275,3530.02766177087,3634.18348522889,3475.44963656269,3467.606065752,3583.95511719048,3642.78033952495,3381.63382574119,3262.08519211706,3295.98516619249,3245.05741205489,3198.26646440449,3247.98363471786,3323.42792720909,3370.15309088666,3242.49694299679,3489.61655052632,3378.03122100758,3389.07899296238,3442.64453366376,3687.28280830877,3338.17334637636,3321.98332566941,3415.56698189106,3302.9915885699,3279.06968273691,3386.46020976172,3311.9191578288,3353.93151469393,3329.63689288716,3344.16434022879,3336.24380425086,3332.16304354328,3314.72664148311,3329.06408780563,3391.81241338321,3338.10744756477,3550.85593153029
,86.6,3636.64023257643,3518.14714478218,3546.42639987649,3579.15316240501,3633.94042344225,3558.2032616755,3515.29776220254,3590.79146828802,3545.25530606695,3570.6068736082,3669.33151873566,3334.5411262374,3643.62448250079,3707.00994097651,3837.1775898468,3602.33909151461,3614.53253949715,3698.75653739793,3646.00665512698,3559.7802480973,3527.41937198051,3664.59063599171,3716.41067994417,3443.5997924976,3592.64934354165,3640.81948601862,3579.46049016722,3647.5004790241,3736.02500949798,3664.19630719224,3473.27941410506,3526.00243210121,3673.59073453467,3443.05038637654,3571.71549048816,3424.44932291425,3490.78314201877,3581.12054847041,3693.66250080418,3749.25075800712,3879.24478008343,3783.17501865623,3738.14996500333,3777.39211067808,3576.75377791144,3706.3598004551,3591.61595244333,3511.01325885192,3527.73853879147,3631.61597958451,3472.6743744438,3465.24618801341,3581.1653956628,3640.52609205476,3379.21801329865,3260.70481260092,3294.19195330633,3242.90741075897,3196.89094469435,3246.63373227288,3321.35657982407,3368.35702925746,3240.87742056201,3487.94685132134,3376.17421054344,3386.53218201332,3440.12173075222,3685.06945274065,3336.61812370595,3320.57586763694,3413.31300109867,3302.0489747197,3277.29439168954,3384.99531972328,3310.41928315001,3352.21544935425,3327.64540682209,3342.73942389715,3334.49735192615,3330.46597431624,3313.37814414523,3327.01156590632,3389.99993885766,3335.9824390777,3548.53307914659
