,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
,86,4630.15511441907,4731.04450446787,4782.23610957767,4745.34765848544,4802.24950326753,4978.8360356015,4873.59934572224,4911.30486310941,4668.11414445423,4636.02470060013,4664.06955916581,4356.02758591728,5006.944838704,4894.28633541602,4864.44330026949,4876.21199233537,4801.42326520642,4952.60241413404,4971.97955854111,4926.52660388925,4990.34342717602,4965.49279425872,5145.25788504941,4822.07187457992,4390.48849003961,4365.61528091755,4353.05287927894,4383.69394641098,4306.67831860498,4572.21758263651,4626.53622871285,4536.91978736371,4570.68204537745,4615.16430519958,4783.8883251439,4450.84148671943,4456.28930061158,4464.84427053182,4481.66472723013,4511.96016582615,4725.39998417506,4720.67027307747,4684.25425535798,4652.11921489037,4707.98740826748,4609.91252044261,4388.23412176132,4256.90902523043,4321.4251973169,4354.53555823491,5090.94772087482,5398.83880391775,5223.32870863485,5164.33674761015,4991.67930257864,4777.16937662946,4587.48203433781,4594.46048300181,4448.29136099551,4483.60032351235,5806.90346692608,6299.90969878844,5620.67463944928,5146.89086678643,5200.35171101352
,86.1,4627.9597648158,4727.77679949379,4779.30623166218,4742.32672930302,4799.39514026743,4975.75895614604,4870.87527895111,4908.97703489346,4665.50859626334,4633.09051023888,4656.74268882968,4355.10237051066,5004.52132538136,4890.60116396456,4861.6783496252,4873.93119829217,4798.49804861188,4949.62155658997,4968.86305692787,4923.90557989279,4987.47260203302,4963.23115474096,5141.38880762654,4819.62962264771,4388.50492281293,4363.87443575052,4350.95873302761,4382.14938249174,4304.97675713886,4570.33146246866,4625.07983572123,4534.39642041461,4568.53660033588,4612.6488772602,4781.07553941119,4449.11273554308,4454.20231461953,4463.28029704319,4479.69472766497,4510.28656428095,4723.15372057528,4718.15619518691,4682.09333068986,4650.09871336046,4705.94602387091,4608.72402320304,4386.95266931263,4255.63678326903,4319.63363020914,4353.19952609192,5086.7514157204,5393.98662508222,5219.03844040261,5160.49171732541,4988.80687693012,4775.4851505039,4585.52755304818,4592.32016224568,4447.12663765618,4482.14279394338,5799.46334400772,6291.39290387461,5614.38891059179,5143.40663543208,5198.07229175964
,86.2,4625.43728872142,4724.35845232124,4776.17310882993,4739.13306942075,4796.73462881283,4972.7916479097,4868.59655318215,4906.70488787608,4662.80434608528,4630.27145919311,4647.66879063852,4354.10154081756,5002.09256080188,4886.91871869668,4858.97434902674,4871.50180057541,4795.61228915977,4946.75156235196,4965.98546574061,4921.37806531381,4984.81817081118,4960.86032357217,5137.71712558325,4816.93166030413,4386.50360662751,4362.53803479334,4349.19129784942,4380.57135075571,4303.30262547286,4568.8087747494,4624.04042466355,4531.7591307488,4566.74832031051,4610.25694534194,4778.14733386649,4447.39563531694,4452.33025424712,4461.91223034376,4477.82038227837,4508.44972975137,4720.93951311781,4715.61804717413,4679.85686407608,4647.83091952225,4703.81386127388,4607.4194916959,4385.53947901103,4254.37037462923,4318.13365617179,4351.97545316904,5082.37442395201,5389.4132442323,5215.28066303485,5156.60469964398,4985.72706053192,4774.19058683937,4583.87876916665,4590.16675409686,4446.0107881599,4480.5714152146,5792.30831872111,6282.93957958691,5608.18149118669,5140.45913842655,5196.30444305675
,86.3,4622.80988738827,4720.83979810593,4773.64812626384,4735.91105962793,4793.96916362038,4969.67359903726,4866.48375646289,4904.10826882181,4660.10693463556,4627.43514887348,4636.87994939655,4353.24459726261,4999.7620183403,4883.36074744501,4855.48689072626,4868.56936478719,4792.73909214763,4943.94934706067,4963.37997848405,4918.87325796485,4981.92694508407,4958.40602233953,5134.24777802002,4814.58354990301,4383.85009295699,4361.2830124926,4346.91864595427,4378.66349007033,4301.35011456201,4567.51454723133,4622.40926085013,4529.11973226374,4564.85922578307,4607.98264435846,4775.29847826076,4445.52514877121,4450.14255062932,4460.48371302604,4476.44957965948,4506.72951444225,4718.55936540597,4713.29941447296,4677.61152502781,4645.65604387517,4701.2002261806,4606.41433520821,4383.99131034143,4253.01101288096,4316.99449423369,4350.65528537709,5078.11347261957,5384.34262891584,5211.77139146181,5152.85166942096,4982.68513263493,4772.90236893134,4582.12544723944,4588.26485281357,4444.60137856236,4478.78522390568,5785.59257181093,6274.51909992277,5602.17792502464,5137.58098553805,5194.41591993434
,86.4,4618.93005709106,4717.31845112307,4771.4140022714,4732.93201564211,4791.61161048534,4966.63047239045,4864.61662685663,4901.61706574905,4657.70813953932,4625.0886840948,4623.95692585145,4352.49154498455,4997.3646827583,4880.085246853,4851.76200341501,4865.25714028104,4790.1236490947,4941.13289273939,4960.95234020539,4916.44134480242,4979.18792220524,4956.21163243321,5130.84552682512,4812.42905325701,4381.32981472486,4359.99213281409,4344.67110525458,4376.29289931119,4299.38969257127,4565.84263671983,4620.5537951093,4526.36942594346,4563.24408862959,4605.49396600802,4772.10031480526,4443.71230081606,4447.70161998376,4458.9075946927,4475.15536521031,4505.00498260598,4716.27470282202,4711.01798870026,4675.65279291424,4643.55772654817,4698.32764315392,4605.32722325733,4381.88484488192,4251.82952712177,4315.49029820261,4349.2668069907,5073.95216435691,5379.29550814629,5208.68319305138,5149.24076078776,4979.72449503475,4771.58725900179,4580.38887566225,4586.80548757082,4442.95240589599,4477.05778069728,5778.71395901884,6266.5112817416,5596.16799191114,5134.91593113183,5192.55035113223
,86.5,4613.44666715987,4713.43326835648,4769.2151145158,4729.94510855941,4789.47462807971,4963.35216163356,4862.3204864498,4898.61548507242,4655.41546761526,4622.68505793511,4613.42646514336,4351.95542093877,4994.5703783011,4876.6810591315,4848.00928652784,4862.0540763942,4787.4956156799,4938.17515811617,4958.30951546977,4913.62452924623,4976.76605959751,4953.54569522962,5127.02738943697,4810.03353361004,4378.79591353245,4358.79797790496,4342.99648072773,4373.92923200055,4297.37681953915,4564.0621273809,4618.44791342827,4523.43488089039,4561.72928609341,4602.75696725766,4769.03977797684,4441.67947197398,4445.2213533111,4457.01700063902,4473.45843772592,4503.06157523247,4713.68236622791,4708.71402304694,4673.47980584862,4641.37860148452,4695.69502085088,4603.82631248785,4379.71644352806,4250.69958352888,4313.79974830191,4347.71404892874,5070.07605140963,5374.25840630967,5205.47209768497,5145.72596782242,4977.18555182953,4770.16080326054,4578.67339607833,4585.42392554476,4441.28406809244,4474.95915817061,5772.04061294847,6258.55075896559,5590.20584978593,5132.0534405472,5190.56558885693
,86.6,4605.58003817267,4709.29620052347,4766.87987012214,4726.68219666112,4787.28845034965,4960.38963536564,4859.93783320753,4895.36889304748,4653.40759474072,4620.67901926591,4605.32854049476,4350.85021241412,4991.60504114423,4872.96937833036,4844.40950387947,4858.48622201663,4784.65669164848,4935.29369372579,4955.69369945344,4910.87299829262,4974.58594090289,4950.29131570535,5123.00364929221,4808.19635224583,4376.49943344162,4357.20431463996,4341.6570293849,4371.77522522501,4295.65022898928,4562.14101718577,4616.33218882841,4520.24372783416,4560.23296852851,4600.33360926075,4766.08701744989,4439.47662318336,4442.54701971018,4454.91697435093,4471.79782380986,4501.00907413586,4711.01822742729,4706.55937440082,4671.24392266801,4639.18644144855,4693.207503054,4602.0698993373,4377.61486612404,4249.4815836803,4312.17341229257,4346.22135295581,5066.57978189534,5369.67526034855,5202.2554668614,5142.58949990818,4974.92348675563,4768.78598752737,4577.34142389506,4583.93740442999,4439.26766271562,4472.83127953419,5765.31656118873,6250.70335745722,5584.54169661416,5129.69842708302,5188.58828746533
,86.7,4595.69897522425,4705.22511124224,4764.46411252952,4723.35606525995,4784.7538430928,4957.54558041655,4857.4153180938,4892.31431007944,4651.4630258827,4618.50572315931,4599.08044087652,4349.89443874337,4988.3506854768,4869.35252087399,4840.90876213246,4854.83887982733,4781.70148184271,4932.51232212039,4953.10028123505,4907.89283807376,4972.0663033509,4947.15277787078,5118.82857311112,4806.50598301979,4373.93863530663,4355.25908007005,4340.06528858365,4369.77632191935,4293.89608630587,4559.69351241605,4613.73099530936,4517.29395768871,4558.5499417954,4597.94780319936,4763.45276921839,4437.27719507275,4439.44967508753,4452.99886073109,4469.99619781421,4499.00201541017,4708.30552764736,4704.64866570119,4668.91796137368,4637.20250433179,4690.73862602636,4600.24191168658,4375.47515855401,4248.10836780205,4310.37455634337,4344.50417927702,5063.4866805219,5365.08254185136,5198.86070163693,5139.5258321168,4972.83502341642,4766.92366426496,4575.5917012683,4582.68797503217,4437.46473742502,4471.01657694549,5758.25264302774,6242.68738056247,5578.87685548961,5126.78918402117,5186.00418716709
,86.8,4583.99443774942,4701.09756468326,4761.73347002897,4719.92408327421,4782.17948483648,4954.84873652942,4854.80583927162,4889.69361587736,4649.06072807382,4615.99077356743,4594.56540943653,4348.91629009807,4984.83394824743,4865.58775936538,4838.08817430604,4851.51047114683,4778.76225651911,4929.59036790349,4950.30009688447,4905.1732020967,4969.94275012005,4944.2512833162,5114.49866690571,4801.8053494936,4371.58338955366,4353.18013638159,4338.91650901193,4367.89425543479,4292.20157559147,4557.36378703244,4611.35521021332,4514.31555279873,4556.71905423042,4595.64985181513,4760.3964925863,4435.02028490112,4436.78625763479,4451.10778783301,4467.64662030426,4497.09178703357,4705.49582101549,4702.6582621909,4667.00588141335,4635.07234490147,4688.57393488272,4598.26754154008,4373.60771742695,4246.42351587819,4308.60007240758,4342.57773473176,5060.3433620249,5360.63174653398,5195.36149610659,5136.44386025284,4970.25043070742,4765.06359251407,4573.99966783417,4581.23974446189,4435.90039814668,4469.24042591298,5751.12044610903,6234.73071216708,5572.94012997428,5123.83020793123,5183.63230985831
,86.9,4572.1500250221,4696.9356824342,4758.83980390253,4716.27347019577,4779.15803477967,4952.17379002687,4852.04756925482,4887.07269314512,4646.20350429708,4613.19620474831,4592.08297871648,4347.89579373145,4980.9604844572,4861.65939005031,4835.58243667847,4847.93293877488,4775.43103825627,4927.03424400341,4947.25449896708,4902.25014572561,4967.72756513952,4941.34952331999,5109.96378906208,4794.13303547589,4368.97589471025,4351.09890463792,4337.7023377315,4366.49344127819,4290.66741943498,4555.40405047391,4608.98121227966,4511.64623029982,4554.59443044674,4593.64679447312,4757.10211578798,4432.55884679869,4434.22030123226,4449.51727892763,4465.4800352446,4495.13457315599,4702.73681366017,4700.397151821,4664.79633522583,4633.15357245084,4686.58070164114,4596.26135363363,4372.35859139417,4244.77464953593,4306.98016398857,4340.68722586594,5057.27862455985,5356.3898469908,5191.91455905009,5133.51667943301,4967.60310615404,4762.98540650072,4572.45350494634,4579.36700304778,4434.58258801,4467.41935504197,5744.04070767875,6226.5518340389,5567.13033532708,5120.4982178101,5181.22929504908
,87,4561.38031441338,4692.90644123101,4756.00573207078,4712.57120425429,4775.88483456193,4949.75598436404,4849.597362196,4884.48405885447,4643.45417918898,4609.95294265468,4589.48527922836,4346.94270050547,4976.98074505744,4857.77601519335,4833.00879756068,4844.24391288374,4771.73570223219,4924.57242727191,4944.34049839673,4899.10322080977,4965.15198207483,4938.68866993014,5105.68450298878,4783.32413315599,4366.27630544738,4348.7511096547,4336.23270186729,4364.74940980662,4289.34828732324,4553.74703306491,4606.74458760226,4509.09375446819,4552.48005673486,4592.04777556647,4753.63321823669,4430.08771140279,4431.30436880315,4448.02892307646,4463.5394987249,4493.45644896815,4700.08258345688,4698.32857312494,4662.52097567032,4631.20934921081,4684.08528507246,4594.32792166121,4371.4825261484,4242.98838828536,4305.4870110551,4338.95239299559,5054.18957484505,5352.4381609967,5188.51216411588,5130.42076853003,4964.71719078015,4760.74162443848,4570.93329522146,4577.44882496778,4433.4698035544,4466.09158048825,5736.90059285619,6218.64343424459,5561.02173329085,5117.21803833042,5178.79566449922
,87.1,4552.91430467085,4688.84628036951,4753.25201991999,4709.47492079841,4772.61429705989,4947.32137240343,4847.14875634229,4882.11067069458,4640.48485673547,4606.46768440286,4586.45700836936,4346.69855293416,4972.89075961005,4854.12316139194,4830.47094547561,4840.72716365751,4768.12127453641,4922.1851989699,4941.47374808509,4896.27611677557,4962.39728809879,4936.43842994588,5101.42829269316,4769.18678415564,4363.43297985061,4346.69168408637,4334.62761819222,4362.51555167743,4287.8811489971,4552.15253925536,4604.58312259655,4507.11584691918,4550.29908742177,4590.40150481154,4750.16231108783,4427.7815389278,4428.39640577982,4446.87570361694,4461.3469728779,4491.85762914805,4697.39322361676,4696.54407086711,4660.2488979269,4629.35764785706,4681.47176504533,4592.44907255901,4370.64642696257,4241.52408967225,4303.85215302223,4337.19609365504,5051.02540832555,5348.32149129427,5185.35653540315,5126.99661648395,4961.30045211261,4758.57079867399,4569.16319255846,4575.84002684531,4432.6564191976,4465.06736971683,5729.83871949188,6210.47349801151,5554.84483479468,5113.55768073366,5176.48598280934
,87.2,4546.35867109024,4684.60239119663,4750.78922264936,4706.58663930694,4769.77283573881,4944.98596748475,4844.57931632465,4879.62229203835,4637.40692443441,4602.98620512123,4583.48867517094,4346.47754209662,4969.10013735398,4850.5779375662,4827.91316602551,4837.42467219184,4764.40922977118,4919.77066215589,4938.49882289339,4893.45737450024,4959.99921710192,4934.27796908903,5097.06387577595,4751.54511578137,4360.75298467342,4344.79986943593,4333.3329691765,4360.27914457768,4286.47175923597,4550.59013798306,4602.54092101905,4505.09383282312,4548.11763514692,4588.63027482917,4746.60164159491,4425.50426106571,4425.67492199303,4445.37917712231,4459.05528546036,4490.43319753684,4694.94447051213,4694.71863053519,4657.91228460784,4627.43665236819,4678.75167590367,4590.71616909779,4369.70544241819,4239.92545861889,4302.33598812181,4335.84467657184,5047.5703254723,5344.22840470009,5182.32578466829,5123.87014512292,4957.99500046794,4756.87725950489,4567.82535107854,4574.22913658373,4431.47757388639,4463.82480507727,5723.18852718429,6202.46043101605,5548.75294076002,5110.39772147763,5174.53020574412
,87.3,4541.38603744446,4680.22647213456,4748.38287917459,4703.69706400308,4766.75782690753,4942.58259197135,4842.25483226789,4877.09585778645,4634.54299111244,4599.80954720872,4580.77480047832,4346.08933907068,4965.01633016787,4847.16377853828,4825.13097031282,4834.04372300414,4760.4963989907,4917.39158671439,4935.39242980126,4890.27717916219,4957.3520478951,4932.08466271789,5092.39734469567,4736.13762367513,4358.15991540904,4342.93565230269,4331.6457658051,4357.83718107421,4284.98386581471,4548.80278689804,4600.30790354793,4503.17815723797,4546.24413926588,4586.89979146946,4743.10268403013,4423.03612768181,4422.3541395137,4443.78790696396,4456.99487724461,4488.80425997973,4692.60896947701,4692.64885838788,4655.14018717764,4625.84876940684,4676.42570337003,4588.9289422353,4368.72894906907,4238.53030129228,4300.80534301608,4334.69724303363,5044.32768407688,5340.64659683632,5179.29540318606,5120.39639821304,4955.49853574241,4755.41451089683,4566.11817974501,4572.48880587872,4430.16406858078,4462.46594474135,5716.50777638065,6194.6704890169,5542.94280526588,5107.17666455973,5172.51384228987
,87.4,4537.44834726392,4675.83259556729,4746.01584331291,4700.79589357457,4763.85668588494,4940.43004656914,4840.14917034532,4874.2164894661,4632.22663259282,4596.33456800004,4577.95369113716,4345.62387246259,4961.03427842283,4843.85933779665,4821.93070085996,4831.05649887577,4756.86809505486,4914.79861558678,4932.38464208062,4887.43134036597,4954.59609472526,4929.79414065938,5087.84361658885,4723.39392197567,4355.67748621368,4341.07080026562,4330.06610416076,4355.00292497067,4283.31154519737,4546.71810449777,4598.12633534979,4501.1279605461,4544.52487637303,4584.82264547278,4739.95908695054,4420.68240692591,4419.20182072794,4441.73816107144,4455.13023227009,4487.21618421001,4690.18678099747,4690.81054141236,4652.62164017606,4624.02136302957,4674.00616458636,4587.32169869051,4367.7387083075,4236.99697461233,4299.52091534849,4333.46204834602,5041.14853174492,5337.09141326333,5175.84119519307,5116.80174461674,4953.04084761514,4754.32599565048,4564.26445839551,4570.97990785975,4428.60895884968,4461.47087308119,5710.03637136187,6186.93095371822,5537.1835523336,5104.22173067457,5170.57823423424
,87.5,4533.47043572704,4671.26089634499,4743.42323289473,4697.82763735032,4761.28278301221,4937.9357740731,4838.0761831356,4871.19923545139,4629.79971596292,4593.34445213942,4574.92330973842,4344.66871704811,4957.04603288552,4840.62276282704,4818.84815823949,4827.96970172666,4753.72093574624,4912.08349830692,4929.67202138767,4885.26248318618,4952.05608273146,4927.45642612802,5083.14138632411,4713.93174478617,4353.02879470719,4339.48400134475,4328.7223846786,4352.24875698328,4281.71447201357,4544.42671063272,4595.90233239313,4499.11836200298,4542.75383459625,4582.44120176423,4737.14749382161,4418.15979636445,4416.22087608364,4439.83772263309,4453.1985857073,4485.25753877677,4687.68499106393,4688.68511632216,4650.18565527313,4622.25188611223,4672.02524441485,4585.78135519739,4366.08760399395,4235.50537811491,4298.19737866981,4332.10361850312,5037.9993615793,5333.18923779115,5172.74456605651,5113.39884663191,4950.79958278911,4753.56891543548,4562.46288048228,4569.73318763777,4426.78729686403,4460.09533140485,5704.02657229626,6179.27802900691,5531.92574555614,5101.29366491554,5168.77498512808
,87.6,4529.28877339729,4666.6281873592,4740.97178003168,4694.38566452093,4758.58640846227,4935.41202252909,4836.04195634563,4868.17666267525,4627.45727797846,4589.84022555204,4572.12127737027,4343.78009923312,4953.02938269469,4837.12824676489,4815.64941956382,4824.97521988327,4750.53529001726,4909.28319540279,4926.98551496446,4882.87614850951,4949.2865445016,4925.12387348872,5078.79820828974,4707.11179462451,4350.19881771919,4337.85453601164,4327.09664734016,4349.83523334426,4280.16713387274,4542.38513708025,4593.70023103383,4496.82817982373,4540.96319841873,4580.02819661118,4734.21236014858,4415.51949389893,4413.3532029304,4437.5149459671,4451.64810187486,4483.30723820755,4685.36894357961,4686.10907661852,4648.065550824,4620.29952856322,4670.28205106727,4584.15477361488,4364.51515960948,4233.82042892278,4297.38621001136,4330.92042129045,5034.64114408527,5329.25759733554,5169.56274645716,5110.44056857407,4949.17828842364,4752.75504900701,4560.57087753299,4568.37344390609,4424.8290402545,4458.49126243722,5698.23198285872,6172.02564573184,5526.52134419045,5098.4621192403,5166.89074062959
,87.7,4525.07136866564,4662.04471900104,4738.15894340871,4691.19977162181,4755.6431051414,4932.48125182202,4833.81811234684,4864.82946496968,4625.1404187493,4586.27706113399,4569.43829465857,4342.4140397098,4948.6686800022,4833.32495059005,4812.32035896037,4821.47708919151,4747.46034491891,4906.53209272514,4924.46325004743,4880.53122843025,4946.31679507556,4922.50873259701,5074.61194784574,4703.76521232797,4347.24637807623,4336.16771684692,4325.23759616538,4347.22889738267,4278.51476120216,4540.59442433672,4591.71909302119,4494.1976681503,4539.02910069816,4577.78158023076,4731.14220689881,4412.40182518805,4410.33945623112,4435.2435676887,4450.33115715069,4481.19665410463,4682.88994402521,4683.11966703933,4646.14542799309,4618.42324380864,4668.90843326818,4582.17943175328,4363.36417976742,4232.55231336964,4296.12812322844,4329.55178008996,5031.31326460577,5325.17147527966,5166.18816706793,5107.26382090523,4947.54373649026,4751.67903500674,4558.58734584342,4567.11234328922,4423.08230672872,4456.86866802214,5692.45197557673,6165.00057260299,5521.29854741177,5095.5727514703,5164.89714874965
,87.8,4521.13386371403,4657.56213271981,4735.12458785454,4688.042298844,4752.99975998472,4929.6376984548,4831.37431312618,4861.07275588065,4623.05733637971,4582.78226824228,4566.35049550659,4341.06316061271,4944.60676474511,4829.57316254143,4808.52618872117,4817.72122593858,4744.43740296638,4904.01157301625,4922.2439626494,4878.2509098575,4943.22266048565,4919.83854503108,5070.7623217708,4700.9983433682,4344.22408312628,4334.23680192782,4323.81809503905,4344.77380499609,4276.95005969052,4538.45978311622,4590.30553749572,4491.57819670563,4537.11392399802,4575.32911829934,4728.82718803964,4409.60708188357,4407.5163477406,4432.94644493083,4449.15762598119,4479.3570173238,4680.56691496981,4680.54347311833,4644.37761691269,4616.41151951198,4666.97353326431,4580.28188325712,4361.79901436493,4231.26370249175,4294.86483513116,4328.17000678257,5027.7349535247,5320.61801761477,5162.92964941956,5104.5723611239,4945.54799579006,4750.10111284199,4557.06012438607,4566.09966504678,4421.35814291265,4455.66354021193,5686.9356307765,6157.93931892534,5516.05803661563,5092.87453560404,5162.79012991526
,87.9,4517.38267398786,4653.06164781805,4731.8019053907,4684.76285191533,4750.18568150798,4926.2874171112,4828.64320675741,4857.79590573888,4620.38971363159,4579.65439640481,4563.21480056076,4339.75368281963,4940.42086735876,4825.40492584734,4805.00445067244,4813.86241044528,4741.30515984641,4901.47157211566,4920.12118369932,4875.85546712985,4940.643034088,4916.79805763614,5066.57399545084,4698.60726321381,4341.12143014066,4332.33989318355,4322.32291148657,4342.61522813709,4275.58272299266,4536.57600996351,4589.05351016482,4488.87411520253,4535.13571241915,4573.22312255409,4726.65655456803,4406.43785713071,4404.37755741786,4430.80149009333,4447.6600528833,4477.32721059316,4678.22690056612,4677.93362466814,4642.536147797,4614.37812836347,4665.0196408727,4578.03140172553,4359.82942078756,4229.99654956556,4293.33151989959,4326.68884697727,5023.78996818586,5316.07919671798,5159.97453959179,5101.94329368803,4943.56585178808,4748.33251395871,4556.12719754319,4565.05332916676,4419.68006324666,4454.23357962911,5681.42981085145,6150.99241329651,5511.08726885583,5090.21664896263,5160.69503709423
,88,4513.85124164443,4648.79832438428,4728.81447320046,4681.5672871789,4747.01179053808,4923.18470279481,4825.75434662787,4854.91417508397,4617.69661252545,4576.33312412797,4560.07941327464,4338.64610419505,4935.9508212577,4821.0364993235,4801.27300477835,4809.79805075899,4737.79305794179,4898.91133371727,4917.5298770447,4873.07963394593,4937.9901459234,4913.41291539776,5062.2757599301,4696.01121206947,4338.23113697001,4330.09036947086,4320.50254213913,4340.49315341284,4273.57357907377,4534.60956084627,4587.9394082992,4486.03065860375,4533.34152159391,4571.307940163,4724.43370998213,4403.19701087639,4401.24803973498,4428.26298865822,4446.13173922585,4475.46839805209,4676.07616941487,4675.61706654529,4640.75640876622,4612.35759184092,4662.96518601217,4575.79589548671,4358.23865882864,4228.79266917379,4291.72388554168,4325.12033737981,5019.92258678053,5311.77229639592,5156.64126988615,5099.28464684361,4941.25743960125,4746.2423735284,4554.9614938667,4563.71379067467,4418.12881193631,4453.18454655752,5675.45175195849,6143.90783135422,5505.8538202436,5087.36637511704,5158.67120522687
,88.1,4510.30274176772,4644.54844313348,4725.51758190183,4678.20035051973,4743.87920968906,4919.8879720669,4822.80802402131,4851.63212362567,4614.61576197701,4573.38387912734,4556.44866603509,4336.69707313476,4931.16972238296,4816.71887550518,4797.51360922236,4805.27461140189,4733.86388564561,4896.12569204642,4914.94309480613,4870.32663990866,4935.77658545291,4909.54499805329,5057.26955135299,4693.84131048472,4335.25716240629,4327.53925022001,4318.87297102302,4338.18449829181,4271.30799706663,4532.11994377876,4586.55417815777,4483.06359415979,4531.6059145436,4569.17406602667,4722.49212148077,4399.93644576767,4397.86993947277,4425.71796017072,4444.23821261974,4473.47018410859,4673.84859423966,4673.6504990625,4638.73392664691,4610.64348890521,4660.6579607273,4573.408451166,4356.25594337957,4227.60064204418,4289.5531514149,4323.01029254265,5016.3227296075,5307.75088932852,5153.15445232452,5096.21789286503,4938.59495015486,4744.20449084811,4553.9587917298,4562.20860427016,4416.52000418836,4452.04285231308,5669.32868835433,6136.78326522938,5500.93214737975,5084.5048415076,5156.76052792801
,88.2,4506.59295197061,4640.3736119723,4722.26111059404,4674.26733027894,4740.81592042354,4917.14615501121,4820.40029332196,4848.60207023187,4611.34791439103,4570.36108007188,4552.3804473786,4335.03254872394,4926.43951907716,4812.35076236375,4793.67859424095,4800.94910938786,4729.75192627124,4892.98666027946,4912.0044409245,4867.70012812946,4933.8606995974,4905.66602072657,5051.81652610595,4691.45707569892,4332.35080482447,4324.90972208252,4317.25745795452,4335.78963023374,4269.06270592416,4529.44279937605,4584.97454329207,4480.53221850591,4530.03036612838,4566.71084599273,4720.74627386,4396.74511565292,4394.5883636252,4423.11343497589,4442.0095986529,4471.3946837626,4671.63511701645,4672.05874871542,4636.51654402044,4608.672506023,4657.86859577635,4571.11069967602,4353.59052290762,4226.10811580468,4287.98457169634,4320.86911669485,5013.01844406244,5304.17579980911,5149.7269187333,5093.19458775462,4935.94501536896,4742.12501757003,4552.84942028097,4560.32098481564,4415.02030095512,4451.07063002531,5663.49865069178,6129.79951380605,5495.88924386768,5081.28352415264,5154.72120730762
,88.3,4502.53881218055,4636.20981620771,4719.22832028534,4670.34063143378,4737.48111035394,4914.37069720019,4817.76207089778,4845.72849000486,4607.87415479762,4567.00642108838,4548.65047927853,4333.27722971082,4921.46627669379,4807.57992988706,4790.21162787467,4796.63203389836,4725.4572759921,4889.43227430491,4909.01115722437,4865.22225910007,4932.24505773614,4901.30978107207,5046.30104783589,4688.91481619034,4329.29335170994,4322.30221330508,4315.30490558288,4333.32816089469,4266.51034315318,4527.17942209229,4582.64991799626,4477.72367960408,4528.38030699982,4564.32853544177,4718.2128299546,4393.1180506064,4391.21864519406,4420.52157852274,4439.47801651809,4469.13699066989,4669.15177523876,4670.3315456595,4634.24452280714,4606.53095456213,4655.05248502447,4568.72419638299,4351.20970167379,4224.55317886235,4286.2632447785,4318.77947639148,5010.06644095144,5300.72466036278,5146.27994588545,5089.97689615435,4933.56279202602,4740.50650590107,4551.45494797852,4558.37718360138,4413.737484442,4449.7854478843,5657.58610072274,6122.90021453011,5491.00483968346,5077.84793009741,5152.78320206064
,88.4,4498.1647747941,4632.08323727049,4716.37441453719,4666.68849140573,4734.24225850683,4911.75624702859,4815.45549750519,4842.38004842761,4604.78892430116,4563.60553538048,4545.02336891676,4331.43470521712,4916.6047380655,4803.00217255471,4786.38544096213,4792.03336606597,4720.81024223725,4885.98275570582,4906.0103483852,4862.87138504851,4930.02537088108,4897.18392258999,5041.25847911595,4686.06430097555,4326.39388273596,4319.49933759816,4313.01147942874,4330.71231567934,4263.71216715643,4524.72326961901,4580.30371556908,4475.35448480412,4526.90858752835,4561.72299463293,4715.60149037814,4389.7644933434,4387.64042201238,4417.77109044996,4436.76882283205,4467.0514186781,4666.67154637244,4668.64198979666,4632.15037663571,4604.36724758091,4652.46623861345,4566.49511222931,4349.14699259155,4223.16976252147,4284.59697822385,4316.91871102922,5007.68769856428,5297.42977453472,5142.83958547679,5086.77788624945,4931.22656163106,4738.75814497777,4549.27429668602,4556.65634786473,4412.61207576262,4448.54788979877,5651.74516584211,6115.86729825402,5485.76641237592,5074.69517136482,5150.90379310018
,88.5,4493.75092633021,4627.63585658143,4713.21656385587,4662.77272157462,4730.88944639076,4909.21955843781,4812.97725365985,4838.67510334113,4601.44696369159,4560.01035615532,4541.22825418986,4329.44357385736,4912.21517371094,4798.54410518212,4782.28999058028,4787.31241033635,4715.80097760249,4882.19094459566,4903.40431464129,4860.37297708389,4927.74008346785,4893.1562672216,5036.31148139032,4683.36343477449,4323.24936207743,4316.80046490937,4310.83247490859,4327.83080374236,4261.5110246421,4522.53757608048,4577.80050206123,4473.2977284386,4525.25002933729,4558.82032556269,4712.8924658266,4386.31698771267,4383.85059983486,4415.18920262651,4433.99039714777,4464.90335186522,4664.1378202618,4666.77600919483,4629.99691306524,4601.96101897106,4649.86320561694,4563.97408064652,4347.24550324248,4221.67560832847,4283.12662791529,4315.32733330299,5005.31356857545,5294.26663060733,5139.50939725025,5083.7363486974,4929.34763958775,4736.99400194556,4547.17391870231,4554.82788494274,4411.27564770118,4446.81520709212,5646.18617500661,6109.20917700995,5480.60831527292,5071.99347686994,5148.83001678014
